hospital_name,address,LocName,fX,fY,assigned_cases,refused_attempts,refused_cases,total_demand,refusal_rate_raw,refusal_rate_bayes,accepted_weighted,refused_weighted,severity_pressure,demand_norm,size_penalty,stress_score,stress_score_scaled,group_id,group_size
北中山皮膚科（北中山二,〒981-3215 宮城県仙台市泉区北中山２丁目３２−５,宮城県/仙台市/泉区/北中山/二丁目/３２番,140.8163,38.31681,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
北仙台診療所（通町二,〒981-0915 宮城県仙台市青葉区通町２丁目５−６,宮城県/仙台市/青葉区/通町/二丁目/５番,140.86723,38.27972,1,4,4,5,0.8,0.6,2,4,0.6666666666666666,0.1919847169121718,0.8,0.3889737022876902,0.4290674686863949,-1,1
北原整形外科（南光台南二,〒981-8002 宮城県仙台市泉区南光台南２丁目１６−２４,宮城県/仙台市/泉区/南光台南/二丁目/１６番,140.90334,38.29473,5,2,2,7,0.2857142857142857,0.4117647058823529,5,2,0.2857142857142857,0.2228094800508073,0.8,0.2454102591059856,0.2243112889766722,50,1
北川医院（中央三,〒980-0021 宮城県仙台市青葉区中央３丁目８−２０,宮城県/仙台市/青葉区/中央/三丁目/８番,140.87825,38.2589,1,0,0,1,0.0,0.4545454545454545,1,0,0.0,0.0742698266836024,0.5,0.0881358802048428,0.0,-1,1
千田内科小児科医院（荒巻神明町,〒981-0965 宮城県仙台市青葉区荒巻神明町１９−９,宮城県/仙台市/青葉区/荒巻神明町/１９番,140.85852,38.28893,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
千葉クリニック（三条町,〒981-0935 宮城県仙台市青葉区三条町１１−２６,宮城県/仙台市/青葉区/三条町/１１番,140.85287,38.28152,5,4,4,9,0.4444444444444444,0.4736842105263157,7,4,0.3636363636363636,0.2467190238626741,0.8,0.2890772261400943,0.2865909414512789,2,7
千葉内科クリニック（栄二,〒983-0011 宮城県仙台市宮城野区栄２丁目２５−７,宮城県/仙台市/宮城野区/栄/二丁目/２５番,140.98184,38.28085,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.1399855370547146,51,1
南中山内科クリニック（南中山三,〒981-3213 宮城県仙台市泉区南中山３丁目１６−４,宮城県/仙台市/泉区/南中山/三丁目/１６番,140.82541,38.30992,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.2140635928158726,0.1796033640763517,52,1
南光台やまもと小児科（南光台三,〒981-8003 宮城県仙台市泉区南光台３丁目１７−２３,宮城県/仙台市/泉区/南光台/三丁目/１７番,140.89265,38.29557,3,2,2,5,0.4,0.4666666666666667,3,2,0.4,0.1919847169121718,0.8,0.2823070356210236,0.2769350129233083,-1,1
南吉成しまむら整形外科（南吉成三,〒989-3204 宮城県仙台市青葉区南吉成３丁目１−２３ メディカルスクエア 2F,宮城県/仙台市/青葉区/南吉成/三丁目/１番,140.81645,38.28615,0,3,3,3,1.0,0.6153846153846154,0,3,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
南吉成クリニック（南吉成三,〒989-3204 宮城県仙台市青葉区南吉成３丁目９−５,宮城県/仙台市/青葉区/南吉成/三丁目/９番,140.81668,38.28894,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
南吉成耳鼻咽喉科（南吉成三,〒989-3204 宮城県仙台市青葉区南吉成３丁目１−２３ メディカルスクエア南吉成 2F,宮城県/仙台市/青葉区/南吉成/三丁目/１番,140.81645,38.28615,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
南大野田こいけクリニック（南大野田,〒982-0015 宮城県仙台市太白区南大野田１０−４,宮城県/仙台市/太白区/南大野田/１０番,140.87184,38.21071,0,3,3,3,1.0,0.6153846153846154,0,3,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
南東北病院（岩沼市,〒989-2427 宮城県岩沼市里の杜１丁目２−５,宮城県/岩沼市/里の杜/一丁目/２番,140.87674,38.1086,69,97,95,166,0.5792682926829268,0.5747126436781609,142,166,0.538961038961039,0.5483864380850194,1.0,0.5540200402414064,0.6644634503201747,4,5
卸町えきまえクリニック,〒984-0042 宮城県仙台市若林区大和町４丁目１９−２２ サンデー仙台卸町店 ２階,宮城県/仙台市/若林区/大和町/四丁目/１９番,140.91992,38.25072,2,2,2,4,0.5,0.5,3,3,0.5,0.1724491971790716,0.5,0.1954081995298452,0.1529962628841997,53,1
原クリニック（昭和町,〒981-0913 宮城県仙台市青葉区昭和町２−２５,宮城県/仙台市/青葉区/昭和町/２番,140.86922,38.27925,21,20,18,41,0.4615384615384615,0.4693877551020408,21,13,0.3823529411764705,0.4004864804127484,1.0,0.4174090588970866,0.4696231621065817,-1,1
古川星陵病院（大崎市古川,〒989-6155 宮城県大崎市古川南町３丁目１−３−５,宮城県/大崎市/古川南町/三丁目/１番,140.95398,38.57022,0,3,3,3,1.0,0.6153846153846154,0,7,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
古川民主病院（大崎市古川,〒989-6115 宮城県大崎市古川駅東２丁目１１−１４,宮城県/大崎市/古川駅東/二丁目/１１番,140.97404,38.57326,0,1,1,1,1.0,0.5454545454545454,0,3,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
台原まことクリニック（台原五,〒981-0911 宮城県仙台市青葉区台原５丁目１−５４,宮城県/仙台市/青葉区/台原/五丁目/１番,140.8775,38.28292,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
台原内科クリニック（台原一,〒981-0911 宮城県仙台市青葉区台原１丁目７−２８,宮城県/仙台市/青葉区/台原/一丁目/７番,140.873,38.2822,8,4,4,12,0.3333333333333333,0.4090909090909091,11,7,0.3888888888888889,0.2748310165194577,1.0,0.3576036048330852,0.3843261252804911,54,1
台原整形外科（台原五,〒981-0911 宮城県仙台市青葉区台原５丁目１−１９ 台原整形外科,宮城県/仙台市/青葉区/台原/五丁目/１番,140.8775,38.28292,7,4,4,11,0.3636363636363636,0.4285714285714285,7,7,0.5,0.2662545435957743,1.0,0.3982753240557343,0.4423338302065693,55,1
台原駅前耳鼻いんこう科（台原三,〒981-0911 宮城県仙台市青葉区台原３丁目２９−３５,宮城県/仙台市/青葉区/台原/三丁目/２９番,140.87704,38.28802,1,4,4,5,0.8,0.6,1,4,0.8,0.1919847169121718,0.8,0.4245292578432458,0.4797782872740905,-1,1
台原高柳病院（台原六,〒981-0911 宮城県仙台市青葉区台原６丁目３−３３,宮城県/仙台市/青葉区/台原/六丁目/３番,140.87708,38.28091,14,46,45,60,0.7627118644067796,0.7246376811594203,21,50,0.704225352112676,0.4404748341667654,1.0,0.6231126224796206,0.7630061772974799,1,7
吉岡まほろばクリニック（黒川郡,〒981-3632 宮城県黒川郡大和町吉岡１丁目５−４ まほろば,宮城県/黒川郡/大和町/吉岡,140.88846,38.44323,2,2,2,4,0.5,0.5,4,4,0.5,0.1724491971790716,0.5,0.1954081995298452,0.1529962628841997,-1,1
吉成台内科胃腸科（吉成台一,〒989-3206 宮城県仙台市青葉区吉成台１丁目２−５,宮城県/仙台市/青葉区/吉成台/一丁目/２番,140.82338,38.29359,1,2,2,3,0.6666666666666666,0.5384615384615384,2,4,0.6666666666666666,0.1485396533672049,0.5,0.225611309749235,0.1960732003469398,6,3
名取中央クリニック（名取市,〒981-1224 宮城県名取市増田柳田８,宮城県/名取市/増田/柳田/８番地,140.89357,38.17182,1,0,0,1,0.0,0.4545454545454545,1,0,0.0,0.0742698266836024,0.5,0.0881358802048428,0.0,-1,1
名取熊野堂病院（名取市,〒981-1241 宮城県名取市高舘熊野堂岩口下６８−１,宮城県/名取市/高舘熊野堂/岩口下/６８番地,140.84999,38.19729,1,4,4,5,0.8,0.6,1,4,0.8,0.1919847169121718,0.8,0.4245292578432458,0.4797782872740905,12,3
告示・その他公的病院（市外,,,,,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
告示・その他公的診療所（市外,,,,,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
告示・その他公立病院（市外,,,,,1,0,0,1,0.0,0.4545454545454545,3,0,0.0,0.0742698266836024,0.5,0.0881358802048428,0.0,-1,1
告示・その他国立病院（市外,,,,,1,0,0,1,0.0,0.4545454545454545,3,0,0.0,0.0742698266836024,0.5,0.0881358802048428,0.0,-1,1
告示・その他私的病院（市外,,,,,1,1,1,2,0.5,0.5,2,2,0.5,0.1177148902285694,0.5,0.1862858150380949,0.1399855370547146,-1,1
告示・その他私的診療所（市外,,,,,0,4,4,4,1.0,0.6428571428571429,0,6,1.0,0.1724491971790716,0.5,0.3025510566727024,0.3058078813962288,-1,1
国立宮城病院（山元町,〒989-2202 宮城県亘理郡山元町高瀬合戦原１００,宮城県/亘理郡/山元町/高瀬/合戦原/１００番地,140.88867,37.94374,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
国見台病院（国見一,〒981-0943 宮城県仙台市青葉区国見１丁目１５−２２,宮城県/仙台市/青葉区/国見/一丁目/１５番,140.84541,38.27758,23,47,43,70,0.6515151515151515,0.631578947368421,35,45,0.5625,0.4567406527135962,1.0,0.550273200027339,0.6591195502909439,0,8
土橋内科医院（八幡二,〒980-0871 宮城県仙台市青葉区八幡２丁目１１−８,宮城県/仙台市/青葉区/八幡/二丁目/１１番,140.85161,38.27215,3,7,7,10,0.7,0.6,3,9,0.75,0.2569313867399664,1.0,0.5356437955799889,0.6382544825572551,56,1
坂総合病院（塩釜市,〒985-0024 宮城県塩竈市錦町１６−５,宮城県/塩竈市/錦町/１６番,141.01547,38.30676,246,266,263,512,0.5166994106090373,0.5163776493256262,427,411,0.4904534606205251,0.6686375108736697,1.0,0.5584895402732737,0.6708380379690607,57,1
堀田修クリニック（六丁の目南町,〒984-0013 宮城県仙台市若林区六丁の目南町２−３９,宮城県/仙台市/若林区/六丁の目南町/２番,140.93672,38.25008,8,7,7,15,0.4666666666666667,0.48,11,10,0.4761904761904761,0.2970793067344098,1.0,0.4177565943082953,0.4701188316275675,-1,1
堀田内科小児科医院（立町,〒980-0822 宮城県仙台市青葉区立町１２−３,宮城県/仙台市/青葉区/立町/１２番,140.86583,38.26291,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.0742698266836024,0.5,0.1032873953563579,0.0216097238299839,-1,1
塩沢消化器科内科医院（燕沢二,〒983-0823 宮城県仙台市宮城野区燕沢２丁目１５−３０ 尚潤会塩沢消化器内科,宮城県/仙台市/宮城野区/燕沢/二丁目/１５番,140.91652,38.28437,0,3,3,3,1.0,0.6153846153846154,0,5,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
塩釜市立病院（塩釜市,〒985-0054 宮城県塩竈市香津町７−１,宮城県/塩竈市/香津町/７番,141.01474,38.31105,11,11,11,22,0.5,0.5,15,17,0.53125,0.3359641624688921,1.0,0.4557380541562973,0.5242895762539139,2,7
多賀城腎泌尿器クリニック（多賀城市,〒985-0842 宮城県多賀城市桜木１丁目１−２０,宮城県/多賀城市/桜木/一丁目/１番,141.01114,38.28923,2,0,0,2,0.0,0.4166666666666667,3,0,0.0,0.1177148902285694,0.5,0.0890635928158726,0.0013231424789846,-1,1
大はしこどもクリニック（沖野三,〒984-0831 宮城県仙台市若林区沖野３丁目１２−３３,宮城県/仙台市/若林区/沖野/三丁目/１２番,140.91292,38.22489,3,4,4,7,0.5714285714285714,0.5294117647058824,3,3,0.5,0.2228094800508073,0.8,0.3339256652684506,0.350555658780074,16,2
大和町たかはし整形外科ＣＬ（大和町一,〒984-0042 宮城県仙台市若林区大和町１丁目４−１３ 大和町たかはし整形外科クリニック,宮城県/仙台市/若林区/大和町/一丁目/４番,140.90947,38.24891,2,4,4,6,0.6666666666666666,0.5625,2,6,0.75,0.2085017635005765,0.8,0.4056004702668204,0.4527812597245337,-1,1
大山内科胃腸科医院（燕沢三,〒983-0823 宮城県仙台市宮城野区燕沢３丁目１９−１,宮城県/仙台市/宮城野区/燕沢/三丁目/１９番,140.92249,38.28762,2,4,4,6,0.6666666666666666,0.5625,2,6,0.75,0.2085017635005765,0.8,0.4056004702668204,0.4527812597245337,-1,1
大山医院（西中田五,〒981-1105 宮城県仙台市太白区西中田５丁目２７−６,宮城県/仙台市/太白区/西中田/五丁目/２７番,140.87788,38.19441,2,3,3,5,0.6,0.5333333333333333,3,4,0.5714285714285714,0.1919847169121718,0.8,0.3457990991130871,0.3674900461156218,-1,1
大崎市民病院（大崎市古川,〒989-6183 宮城県大崎市古川穂波３丁目８−１,宮城県/大崎市/古川穂波/三丁目/８番,140.94403,38.56553,16,16,16,32,0.5,0.5,34,30,0.46875,0.3746462769685358,1.0,0.447798758989512,0.5129662218406228,1,7
大泉記念病院（白石市,〒989-0731 宮城県白石市福岡深谷一本松５−１,宮城県/白石市/福岡深谷/一本松/５番地,140.64392,38.03905,1,1,1,2,0.5,0.5,1,3,0.75,0.1177148902285694,0.5,0.2279524817047615,0.1994122775871704,-1,1
大竹整形外科医院（小松島四,〒981-0905 宮城県仙台市青葉区小松島４丁目１４−１０,宮城県/仙台市/青葉区/小松島/四丁目/１４番,140.88852,38.28714,1,2,2,3,0.6666666666666666,0.5384615384615384,1,2,0.6666666666666666,0.1485396533672049,0.5,0.225611309749235,0.1960732003469398,-1,1
大腸肛門科仙台桃太郎クリニック（明石南六,〒981-3101 宮城県仙台市泉区明石南６丁目13−３,宮城県/仙台市/泉区/明石南/六丁目/１３番,140.88246,38.34749,0,3,3,3,1.0,0.6153846153846154,0,4,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
太白クリニック（富沢西四丁目,〒982-0037 宮城県仙台市太白区富沢西４丁目１９−２,宮城県/仙台市/太白区/富沢西四丁目,140.85916,38.21174,0,2,2,2,1.0,0.5833333333333334,0,4,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
奥口内科クリニック（中央二,〒980-0021 宮城県仙台市青葉区中央２丁目１０−１２ 仙台マルセンビル ２Ｆ,宮城県/仙台市/青葉区/中央/二丁目/１０番,140.87605,38.26255,0,3,3,3,1.0,0.6153846153846154,0,6,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
安田クリニック（寺岡一,〒981-3204 宮城県仙台市泉区寺岡１丁目１−７,宮城県/仙台市/泉区/寺岡/一丁目/１番,140.83795,38.33555,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
安田病院（小田原二,〒983-0803 宮城県仙台市宮城野区小田原２丁目２−４０,宮城県/仙台市/宮城野区/小田原/二丁目/２番,140.89523,38.26424,5,29,29,34,0.8529411764705882,0.7727272727272727,6,19,0.76,0.3809509606796482,1.0,0.6378927444689736,0.7840862046854636,-1,1
宍戸クリニック（柳生七,〒981-1106 宮城県仙台市太白区柳生７丁目２−９,宮城県/仙台市/太白区/柳生/七丁目/２番,140.86824,38.19685,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.1399855370547146,-1,1
宏人会中央クリニック（榴岡二,〒983-0852 宮城県仙台市宮城野区榴岡２丁目１,宮城県/仙台市/宮城野区/榴岡/二丁目/１番地,140.88419,38.26107,3,13,12,16,0.8,0.68,5,17,0.7727272727272727,0.303575156795328,1.0,0.5854341431742002,0.7092675561773026,4,5
宏人会木町病院（木町通一,〒980-0801 宮城県仙台市青葉区木町通１丁目７−１３ 宏人会木町病院,宮城県/仙台市/青葉区/木町通/一丁目/７番,140.86401,38.27075,24,13,13,37,0.3513513513513513,0.3829787234042553,51,24,0.32,0.3897626668715639,1.0,0.3642471300919397,0.3938013985231813,58,1
宏人会長町クリニック（八本松二,〒982-0001 宮城県仙台市太白区八本松２丁目８−２ 宏人会長町クリニック,宮城県/仙台市/太白区/八本松/二丁目/８番,140.89476,38.22725,0,3,3,3,1.0,0.6153846153846154,0,3,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
宗像靖彦クリニック,〒989-3125 宮城県仙台市青葉区下愛子観音堂 1番1 字,宮城県/仙台市/青葉区/下愛子/観音堂/１番地,140.76225,38.2684,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.2140635928158726,0.1796033640763517,-1,1
定禅寺フローレンスクリニック（国分町二,〒980-0803 宮城県仙台市青葉区国分町２丁目１３−２１ エイチプラス定禅寺通り 6階,宮城県/仙台市/青葉区/国分町/二丁目/１３番,140.86734,38.26477,1,2,2,3,0.6666666666666666,0.5384615384615384,1,2,0.6666666666666666,0.1485396533672049,0.5,0.225611309749235,0.1960732003469398,-1,1
宮城中央病院（上杉一,〒980-0011 宮城県仙台市青葉区上杉１丁目９−１７,宮城県/仙台市/青葉区/上杉/一丁目/９番,140.87158,38.27127,22,35,34,57,0.6071428571428571,0.5909090909090909,45,65,0.5909090909090909,0.4350712332239618,1.0,0.5389631383473813,0.6429886678702819,59,1
宮城共立医院（上愛子字上遠野原,〒989-3124 宮城県仙台市青葉区上愛子上遠野原９−７６,宮城県/仙台市/青葉区/上愛子/上遠野原/９番地,140.72473,38.27399,4,2,2,6,0.3333333333333333,0.4375,5,4,0.4444444444444444,0.2085017635005765,0.8,0.2907856554520056,0.2890275747017667,10,3
宮城県立がんセンター（名取市,〒981-1239 宮城県名取市愛島塩手野田山４７−１,宮城県/名取市/愛島塩手/野田山/４７番地,140.85968,38.16749,104,50,48,154,0.3157894736842105,0.3271604938271605,226,105,0.3172205438066465,0.5403964985080477,1.0,0.3949258453806183,0.4375566638030866,60,1
宮林こどもクリニック（岩切字今市東,〒983-0821 宮城県仙台市宮城野区岩切今市東１８−２,宮城県/仙台市/宮城野区/岩切/今市東/１８番地,140.94154,38.30028,2,1,1,3,0.3333333333333333,0.4615384615384615,3,1,0.25,0.1485396533672049,0.5,0.1433463524842777,0.0787434818597836,-1,1
宮田医院（四郎丸字吹上,〒981-1101 宮城県仙台市太白区四郎丸吹上７１−４,宮城県/仙台市/太白区/四郎丸/吹上/７１番地,140.91512,38.19267,18,19,19,37,0.5135135135135135,0.5106382978723404,23,33,0.5892857142857143,0.3897626668715639,1.0,0.4965622263432062,0.5825147159660035,61,1
宮町整形外科クリニック（宮町四,〒980-0004 宮城県仙台市青葉区宮町４丁目６,宮城県/仙台市/青葉区/宮町/四丁目/６番,140.88408,38.27565,0,2,2,2,1.0,0.5833333333333334,0,4,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
宮町通りクリニック（宮町一,〒980-0004 宮城県仙台市青葉区宮町１丁目１−４８,宮城県/仙台市/青葉区/宮町/一丁目/１番,140.88297,38.26718,4,2,2,6,0.3333333333333333,0.4375,4,4,0.5,0.2085017635005765,0.8,0.3056004702668204,0.31015708244664,-1,1
富沢あおき内科クリニック（富沢一丁目,〒982-0032 宮城県仙台市太白区富沢１丁目１２−２９,宮城県/仙台市/太白区/富沢/一丁目/１２番,140.86681,38.21884,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.2140635928158726,0.1796033640763517,0,8
富谷中央病院（泉ヶ丘クリニック）（富谷町,〒981-3328 宮城県富谷市上桜木２丁目１−６,宮城県/富谷市/上桜木/二丁目/１番,140.87955,38.36369,24,32,31,56,0.5636363636363636,0.5538461538461539,45,50,0.5263157894736842,0.4332077304165309,1.0,0.5044565579121231,0.5937739414177602,7,3
富谷佐藤病院（富谷町,〒981-3302 宮城県富谷市三ノ関坂ノ下１１６−１,宮城県/富谷市/三ノ関/坂ノ下/１１６番地,140.89401,38.40929,1,2,2,3,0.6666666666666666,0.5384615384615384,2,2,0.5,0.1485396533672049,0.5,0.1978335319714572,0.1564553733253026,-1,1
富谷医院（富谷町,〒981-3304 宮城県富谷市ひより台１丁目４５−１,宮城県/富谷市/ひより台/一丁目/４５番,140.88463,38.4009,1,2,2,3,0.6666666666666666,0.5384615384615384,1,4,0.8,0.1485396533672049,0.5,0.2478335319714572,0.2277674619642496,-1,1
寺岡よつばクリニック（寺岡五,〒9813240 宮城県仙台市泉区寺岡５丁目1−２５,,0.0,0.0,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
寺沢小児科（中山二,〒981-0952 宮城県仙台市青葉区中山２丁目２６−２０,宮城県/仙台市/青葉区/中山/二丁目/２６番,140.84335,38.28771,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.1399855370547146,-1,1
将監耳鼻咽喉科医院（将監十,〒981-3132 宮城県仙台市泉区将監１０丁目１２−１−２,宮城県/仙台市/泉区/将監/十丁目/１２番,140.87129,38.33607,3,3,3,6,0.5,0.5,3,4,0.5714285714285714,0.2085017635005765,0.8,0.3413147559811061,0.3610942886173163,7,3
小倉整形外科（上杉一,〒980-0011 宮城県仙台市青葉区上杉１丁目６−１０ 勾当台ビル 2F EARTH BLUE仙台,宮城県/仙台市/青葉区/上杉/一丁目/６番,140.86995,38.27062,1,1,1,2,0.5,0.5,1,0,0.0,0.1177148902285694,0.5,0.1029524817047615,0.0211320559898031,-1,1
小島病院（岩沼市,〒989-2433 宮城県岩沼市桜１丁目２−２５,宮城県/岩沼市/桜/一丁目/２番,140.86873,38.10459,1,3,2,4,0.6666666666666666,0.5384615384615384,1,0,0.0,0.1724491971790716,0.5,0.1184851226067683,0.0432853572858199,-1,1
小松クリニック（泉中央一,〒981-3133 宮城県仙台市泉区泉中央１丁目３８−１７,宮城県/仙台市/泉区/泉中央/一丁目/３８番,140.87582,38.32417,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.1399855370547146,-1,1
小林内科医院（鹿野二,〒982-0023 宮城県仙台市太白区鹿野２丁目４−１５,宮城県/仙台市/太白区/鹿野/二丁目/４番,140.87134,38.22978,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
小池クリニック整形外科（台原一,〒981-0911 宮城県仙台市青葉区台原１丁目７−２４,宮城県/仙台市/青葉区/台原/一丁目/７番,140.873,38.2822,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
小泉内科医院（上杉四,〒980-0011 宮城県仙台市青葉区上杉４丁目２−４７,宮城県/仙台市/青葉区/上杉/四丁目/２番,140.88097,38.27163,1,2,2,3,0.6666666666666666,0.5384615384615384,1,4,0.8,0.1485396533672049,0.5,0.2478335319714572,0.2277674619642496,4,5
小野寺外科医院（銀杏町,〒983-0047 宮城県仙台市宮城野区銀杏町３５−１ 小野寺外科消化器科医院,宮城県/仙台市/宮城野区/銀杏町/３５番,140.91322,38.26266,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
尾子クリニック（富沢南二,〒982-0036 宮城県仙台市太白区富沢南２丁目１７−８,宮城県/仙台市/太白区/富沢南/二丁目/１７番,140.86804,38.2107,1,5,5,6,0.8333333333333334,0.625,2,3,0.6,0.2085017635005765,0.8,0.3822671369334871,0.4195022850263585,62,1
山形県立中央病院（山形市,〒990-2292 山形県山形市青柳1800番地,山形県/山形市/青柳/１８００番地,140.34618,38.30045,1,0,0,1,0.0,0.4545454545454545,3,0,0.0,0.0742698266836024,0.5,0.0881358802048428,0.0,-1,1
山本内科小児科医院（鶴ヶ丘三,〒981-3109 宮城県仙台市泉区鶴が丘３丁目１−４ 山本内科小児科,宮城県/仙台市/泉区/鶴が丘/三丁目/１番,140.9209,38.32144,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
岡部医院仙台（柏木二,〒981-0933 宮城県仙台市青葉区柏木２丁目４−７６ ガーデンテラス 106,宮城県/仙台市/青葉区/柏木/二丁目/４番,140.853,38.2734,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.0742698266836024,0.5,0.1032873953563579,0.0216097238299839,-1,1
岩切中央クリニック（岩切分台一,〒983-0828 宮城県仙台市宮城野区岩切分台１丁目２−５,宮城県/仙台市/宮城野区/岩切分台/一丁目/２番,140.95584,38.30574,0,3,3,3,1.0,0.6153846153846154,0,7,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
岩切病院（岩切字稲荷,〒983-0821 宮城県仙台市宮城野区岩切稲荷２１,宮城県/仙台市/宮城野区/岩切/稲荷/２１番地,140.93839,38.30072,24,44,43,68,0.6417910447761194,0.6233766233766234,44,74,0.6271186440677966,0.4536790526974615,1.0,0.5680581067139605,0.6844851271323789,13,3
岩崎医院（愛子中央六,〒989-3128 宮城県仙台市青葉区愛子中央６丁目７−２３,宮城県/仙台市/青葉区/愛子中央/六丁目/７番,140.75754,38.27219,0,9,8,9,1.0,0.7222222222222222,0,14,1.0,0.2467190238626741,0.8,0.5250509989559724,0.6231465935215311,-1,1
川平内科（川平三,〒981-0954 宮城県仙台市青葉区川平３丁目４０−１０,宮城県/仙台市/青葉区/川平/三丁目/４０番,140.83633,38.30593,3,6,6,9,0.6666666666666666,0.5789473684210527,4,10,0.7142857142857143,0.2467190238626741,0.8,0.4106538950851843,0.4599886652960821,-1,1
川平耳鼻咽喉科クリニック（川平三丁目,〒981-0954 宮城県仙台市青葉区川平３丁目４１−１６,宮城県/仙台市/青葉区/川平/三丁目/４１番,140.83583,38.30696,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
市名坂診療所（本田町,〒981-3107 宮城県仙台市泉区本田町８−１２,宮城県/仙台市/泉区/本田町/８番,140.90144,38.31949,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
師小児科（中央二,〒980-0021 宮城県仙台市青葉区中央２丁目１０−１７ 杜の湯ドーミーインＥＸＰＲＥＳＳ仙台広瀬通,宮城県/仙台市/青葉区/中央/二丁目/１０番,140.87605,38.26255,2,1,1,3,0.3333333333333333,0.4615384615384615,2,0,0.0,0.1485396533672049,0.5,0.101679685817611,0.0193167413273279,-1,1
平成眼科医院（郷六字沼田,〒989-3121 宮城県仙台市青葉区郷六沼田１３−３,宮城県/仙台市/青葉区/郷六/沼田/１３番地,140.81544,38.26294,1,0,0,1,0.0,0.4545454545454545,2,0,0.0,0.0742698266836024,0.5,0.0881358802048428,0.0,-1,1
平沢医院（砂押南町,〒982-0024 宮城県仙台市太白区砂押南町１−４７,宮城県/仙台市/太白区/砂押南町/１番,140.8692,38.22725,1,0,0,1,0.0,0.4545454545454545,1,0,0.0,0.0742698266836024,0.5,0.0881358802048428,0.0,-1,1
広南病院（長町南四,〒982-8523 宮城県仙台市太白区長町南４丁目２０−１,宮城県/仙台市/太白区/長町南/四丁目/２０番,140.87186,38.21952,1487,918,881,2405,0.3720439189189189,0.3725820016820858,3055,1670,0.3534391534391534,0.8342299554986364,1.0,0.5200837035399585,0.6160620293014788,63,1
